分类,故障模式,故障场景,故障注入手段,优先级,自动化状态,自动化用例路径,SMTX OS 5.1.0 测试,SMTX OS 5.0.6 测试,SMTX OS 5.1.1 测试,SMTX OS 6.0.0 测试
,进程挂起（SIGSTOP）,任意一个主节点上 goose 进程挂起（kill -19）,kill -SIGSTOP <pid>,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,任意一个主节点上 goose 进程进入 Z 状态,,P2,Pending,,,,,
,进程卡死不响应,任意一个主节点上 goose 进程卡死不响应,,P2,Pending,,,,,
,服务异常,任意一个主节点上 goose 服务发生重启,,P2,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,任意一个主节点上 goose 服务处于停止状态，持续 5～60 分钟,systemctl stop goose.service,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个主节点上 goose 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个存储节点或双活集群的仲裁节点上 goose 服务处于运行状态,systemctl start goose.service,P3,Plan to Automate,,,,,
,CPU 资源消耗高（随机持续时间）,任意一个主节点上 goose 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,内存资源消耗高（随机持续时间）,任意一个主节点上 goose 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
cluster-upgrader,kill -9,任意一个节点上 kill -9 cluster-upgrader 进程,kill -9 <pid>,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 任意一个节点上的 cluster-upgrader 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,任意一个节点上 kill -15 cluster-upgrader 进程,kill -15 <pid>,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 任意一个节点上的 cluster-upgrader 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,任意一个节点上 cluster-upgrader 进程进入 D 状态,,P2,Pending,,,,,
,进程挂起（SIGSTOP）,任意一个节点上 cluster-upgrader 进程挂起（kill -19）,kill -SIGSTOP <pid>,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,任意一个节点上 cluster-upgrader 进程进入 Z 状态,,P2,Pending,,,,,
,进程卡死不响应,任意一个节点上 cluster-upgrader 进程卡死不响应,,P2,Pending,,,,,
,服务异常,任意一个节点上 cluster-upgrader 服务发生重启,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 cluster-upgrader 服务处于停止状态，持续 5～60 分钟,systemctl stop cluster-upgrader.service,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 cluster-upgrader 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,CPU 资源消耗高（随机持续时间）,任意一个节点上 cluster-upgrader 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,内存资源消耗高（随机持续时间）,任意一个节点上 cluster-upgrader 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
tuna-exporter,kill -9,任意一个节点上 kill -9 tuna-exporter 进程,kill -9 <pid>,P1,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 任意一个节点上的 tuna-exporter 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,任意一个节点上 kill -15 tuna-exporter 进程,kill -15 <pid>,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 任意一个节点上的 tuna-exporter 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,任意一个节点上 tuna-exporter 进程进入 D 状态,,P1,Pending,,,,,
,进程挂起（SIGSTOP）,任意一个节点上 tuna-exporter 进程挂起（kill -19）,kill -SIGSTOP <pid>,P1,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,任意一个节点上 tuna-exporter 进程进入 Z 状态,,P1,Pending,,,,,
,进程卡死不响应,任意一个节点上 tuna-exporter 进程卡死不响应,,P1,Pending,,,,,
,服务异常,任意一个节点上 tuna-exporter 服务发生重启,,P1,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,任意一个节点上 tuna-exporter 服务处于停止状态，持续 5～60 分钟,systemctl stop tuna-exporter.service,P1,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 tuna-exporter 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,CPU 资源消耗高（随机持续时间）,任意一个节点上 tuna-exporter 进程的 CPU 资源消耗持续处于高水位,,P1,Pending,,,,,
,内存资源消耗高（随机持续时间）,任意一个节点上 tuna-exporter 进程的内存资源消耗持续处于高水位,,P1,Pending,,,,,
octopus ,kill -9,Octopus Leader 所在的主节点上 kill -9 octopus 进程,kill -9 <pid>,P1,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
octopus ,,持续 kill -9 Octopus Leader 所在的主节点上的 octopus 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
octopus ,,任意一个 Octopus Follower 所在的主节点上 kill -9 octopus 进程,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
octopus ,,持续 kill -9 任意一个 Octopus Follower 所在的主节点上的 octopus 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
octopus ,,任意一个存储节点上 kill -9 octopus 进程,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
octopus ,,持续 kill -9 任意一个存储节点上的 octopus 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
octopus ,kill -15,Octopus Leader 所在的主节点上 kill -15 octopus 进程,kill -15 <pid>,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
octopus ,,持续 kill -15 Octopus Leader 所在的主节点上的 octopus 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
octopus ,,任意一个 Octopus Follower 所在的主节点上 kill -15 octopus 进程,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
octopus ,,持续 kill -15 任意一个 Octopus Follower 所在的主节点上的 octopus 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
octopus ,,任意一个存储节点上 kill -15 octopus 进程,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
octopus ,,持续 kill -15 任意一个存储节点上的 octopus 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
octopus ,不可中断的睡眠状态（D 状态）,Octopus Leader 所在的主节点上 octopus 进程进入 D 状态,,P1,Pending,,,,,
octopus ,,任意一个 Octopus Follower 所在的主节点上 octopus 进程进入 D 状态,,P2,Pending,,,,,
octopus ,,任意一个存储节点上 octopus 进程进入 D 状态,,P2,Pending,,,,,
octopus ,进程挂起（SIGSTOP）,Octopus Leader 所在的主节点上 octopus 进程挂起（kill -19）,kill -SIGSTOP <pid>,P1,Automated,testcases.fault.node.service.fault_pause_process,,,,
octopus ,,任意一个 Octopus Follower 所在的主节点上 octopus 进程挂起（kill -19）,,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
octopus ,,任意一个存储节点上 octopus 进程挂起（kill -19）,,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
octopus ,僵尸进程（Z 状态）,Octopus Leader 所在的主节点上 octopus 进程进入 Z 状态,,P1,Pending,,,,,
octopus ,,任意一个 Octopus Follower 所在的主节点上 octopus 进程进入 Z 状态,,P2,Pending,,,,,
octopus ,,任意一个存储节点上 octopus 进程进入 Z 状态,,P2,Pending,,,,,
octopus ,进程卡死不响应,Octopus Leader 所在的主节点上 octopus 进程卡死不响应,,P1,Pending,,,,,
octopus ,,任意一个 Octopus Follower 所在的主节点上 octopus 进程卡死不响应,,P2,Pending,,,,,
octopus ,,任意一个存储节点上 octopus 进程卡死不响应,,P2,Pending,,,,,
octopus ,服务异常,任意一个节点上 octopus 服务发生重启,,P1,Automated,testcases.fault.node.service.fault_service_restart,,,,
octopus ,,Octopus Leader 所在的主节点上 octopus 服务处于停止状态，持续 5～60 分钟,systemctl stop octopus.service,P1,Automated,testcases.fault.node.service.fault_service_outage,,,,
octopus ,,任意一个 Octopus Follower 所在的主节点上 octopus 服务处于停止状态，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
octopus ,,任意一个存储节点上 octopus 服务处于停止状态，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
octopus ,,任意一个节点上 octopus 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
octopus ,,双活集群的仲裁节点上 octopus 服务处于运行状态,systemctl start octopus.service,P3,Plan to Automate,,,,,
octopus ,CPU 资源消耗高（随机持续时间）,Octopus Leader 所在的节点上 octopus 进程的 CPU 资源消耗持续处于高水位,,P1,Pending,,,,,
octopus ,,任意一个 Octopus Follower 所在的主节点上 octopus 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
octopus ,,任意一个存储节点上 octopus 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
octopus ,内存资源消耗高（随机持续时间）,Octopus Leader 所在的节点上 octopus 进程的内存资源消耗持续处于高水位,,P1,Pending,,,,,
octopus ,,任意一个 Octopus Follower 所在的主节点上 octopus 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
octopus ,,任意一个存储节点上 octopus 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
oscar ,kill -9,任意一个节点上 kill -9 oscar 进程,kill -9 <pid>,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 任意一个节点上的 oscar 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,任意一个节点上 kill -15 oscar 进程,kill -15 <pid>,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 任意一个节点上的 oscar 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,任意一个节点上 oscar 进程进入 D 状态,,P2,Pending,,,,,
,进程挂起（SIGSTOP）,任意一个节点上 oscar 进程挂起（kill -19）,kill -SIGSTOP <pid>,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,任意一个节点上 oscar 进程进入 Z 状态,,P2,Pending,,,,,
,进程卡死不响应,任意一个节点上 oscar 进程卡死不响应,,P2,Pending,,,,,
,服务异常,任意一个节点上 oscar 服务发生重启,,P2,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,任意一个节点上 oscar 服务处于停止状态，持续 5～60 分钟,systemctl stop oscar.service,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 oscar 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,双活集群的仲裁节点上 oscar 服务处于运行状态,systemctl start oscar.service,P3,Plan to Automate,,,,,
,CPU 资源消耗高（随机持续时间）,任意一个节点上 oscar 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,内存资源消耗高（随机持续时间）,任意一个节点上 oscar 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
siren ,kill -9,Siren Leader 所在的节点上 kill -9 siren 进程,kill -9 <pid>,P1,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 Siren Leader 所在的节点上的 siren 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,除 Siren Leader 所在的节点以外的任意一个节点上 kill -9 siren 进程,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 除 Siren Leader 所在的节点以外的任意一个节点上的 siren 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,Siren Leader 所在的节点上 kill -15 siren 进程,kill -15 <pid>,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 Siren Leader 所在的节点上的 siren 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,除 Siren Leader 所在的节点以外的任意一个节点上 kill -15 siren 进程,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 除 Siren Leader 所在的节点以外的任意一个节点上的 siren 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,Siren Leader 所在的主节点上 siren 进程进入 D 状态,,P1,Pending,,,,,
,,除 Siren Leader 所在的主节点以外的任意一个节点上 siren 进程进入 D 状态,,P2,Pending,,,,,
,进程挂起（SIGSTOP）,Siren Leader 所在的主节点上 siren 进程挂起（kill -19）,kill -SIGSTOP <pid>,P1,Automated,testcases.fault.node.service.fault_pause_process,,,,
,,除 Siren Leader 所在的主节点以外的任意一个节点上 siren 进程挂起（kill -19）,,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,Siren Leader 所在的主节点上 siren 进程进入 Z 状态,,P1,Pending,,,,,
,,除 Siren Leader 所在的主节点以外的任意一个节点上 siren 进程进入 Z 状态,,P2,Pending,,,,,
,进程卡死不响应,Siren Leader 所在的主节点上 siren 进程卡死不响应,,P1,Pending,,,,,
,,除 Siren Leader 所在的主节点以外的任意一个节点上 siren 进程卡死不响应,,P2,Pending,,,,,
,服务异常,任意一个节点上 siren 服务发生重启,,P1,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,任意一个节点上 siren 服务处于停止状态，持续 5～60 分钟,,P1,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 siren 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,双活集群的仲裁节点上 siren 服务处于运行状态,systemctl start siren.service,P3,Plan to Automate,,,,,
,CPU 资源消耗高（随机持续时间）,Siren Leader 所在的节点上 siren 进程的 CPU 资源消耗持续处于高水位,,P1,Pending,,,,,
,,除 Siren Leader 所在的节点以外的任意一个节点上 siren 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,内存资源消耗高（随机持续时间）,Siren Leader 所在的节点上 siren 进程的内存资源消耗持续处于高水位,,P1,Pending,,,,,
,,除 Siren Leader 所在的节点以外的任意一个节点上 siren 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
aquarium,kill -9,任意一个节点上 kill -9 aquarium 进程,kill -9 <pid>,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 任意一个节点上的 aquarium 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,任意一个节点上 kill -15 aquarium 进程,kill -15 <pid>,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
